DOWJ,AAL,AAPL,AMZN,CAT,CBRE,CVS,DAL,DD,DIA,DIS,ED,F,FB,GE,GLD,GOOGL,HLT,HYG,IYR,JPM,MSFT,NFLX,SBUX,SPY,T,TLT,TSLA,TWTR,USO,UUP,WMT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
0.011133859,0.016633404,0.028380794,0.008318928,0.048548727,0.023155961,0.012803133,0.017066065,0.056592273,0.010573713,0.021782597,-0.011927934,0.034924399,0.010279161,0.040080284,0.000912763,0.01068474,-0.006703787,0.004291547,-0.000742669,0.023054825,0.002441392,-0.002087631,-0.015965043,0.009263843,0.011951108,-0.003078104,-0.00511246,-0.011678294,0.03451322,-0.000376156,0.003070071,0.014091791,0.022774305,0.014634179,0.021780744,0.011951704,-0.000163484,-0.002490304,0.001266465,0.006619752,0.03004283
0.004196018,0.01276189,0.006567095,0.00737959,0.016817716,0.000912561,0.011897755,0.015351692,0.02383692,0.004426844,0.001280629,-0.01316954,0.012373393,0.005681263,0.052986532,-0.002876008,0.013645105,0.017443645,0.002073173,-0.007750259,0.007981195,0.005775145,0.021094062,-0.010094862,0.004017771,-0.001540479,-0.013161719,0.013277596,0.014517164,0.010265256,0.003762243,-0.000425088,0.007795345,0.032557343,0.00858519,0.011593069,0.005196779,-0.009648357,-0.012794443,-0.00305676,0.000493179,0.029741417
0.001111403,0.010696857,-0.00143681,-0.001634697,-0.003743523,0.012764419,-0.010582088,0.011075902,0.015147191,0.000946956,-0.011059379,-0.017793547,0.002222241,-0.0020542,0.003659611,-0.016180006,0.001419,0.022043077,-0.001034397,-0.01626366,0.002173574,-0.000622598,-0.016492477,-0.005827359,-0.001106179,0.007199722,-0.011246628,-0.000787476,-0.007986681,0.010160871,0.003748142,0.010972228,0.001681478,0.001307013,0.003745245,0.002094772,-0.001174976,0.003302401,-0.010273477,-0.007083881,0.001478996,0.019813024
-2.56E-06,-0.007055825,0.000427679,-0.003296836,-0.006012165,-0.044292385,0.053624514,0.001217226,-0.028322634,-3.65E-05,-0.001369199,0.003396697,-0.01108646,-0.014254859,0.004557855,0.004290245,-0.000332909,-0.005791242,-0.00115067,0.002936659,0.001549229,-0.002769109,0.001944233,0.01343255,0.000227971,0.002042502,0.006051749,0.02950629,-0.009057315,-0.010058666,0,0.00538439,-0.00067154,-0.020394816,0.005088197,0.000614956,-0.000470561,0.004114526,0.00383269,0.003407476,0.001066513,-0.021890839
0.006628711,-0.00226098,0.011541203,-0.0042155,0.010447461,0.026752037,0.011983646,0.00138932,0.01819974,0.008187927,0.012874202,-0.01579768,-0.003363202,-0.005899268,0.024500955,-0.015521486,0.012339123,-0.004928595,-0.000460798,-0.00954336,0.005413734,0.001388293,0.003395859,-0.012531542,0.003516727,0.004331045,-0.018118695,0.027435919,-0.016587734,0.005927154,0.002240487,0.00610883,0.00671933,0.01498994,0.007424893,0.003441046,0.007885138,-0.003441993,-0.013522167,0.002228524,-0.005982648,0.021261835
0.000232683,-0.004208451,0.002736943,-0.001297364,0.007822642,0.007155952,0.009612713,-0.001387392,-0.006702978,7.22E-05,0.037605354,0.008025671,0.016872759,0.002205641,0.020372012,-0.006364395,0.001576246,0.001617275,0.000922112,-0.001861341,0.002923037,0.011784393,0.006906793,-0.002196424,0.002466095,-0.001014475,-0.004207068,0.004768451,0.00550774,0.00925923,0.002235479,-0.006570681,0.004004715,-0.004102404,-0.000334978,0.001347207,0.005604838,-0.000657937,-0.004192878,0.007306222,0.000412202,-0.018990959
0.000370287,-0.005526671,0.007918759,-0.00796805,-0.001079914,0.004918937,-0.01021106,-0.00642588,0.01476176,0.000324691,-0.00884317,-0.004777099,0.004424816,-0.006445167,-0.014756963,-0.002401935,-0.008189435,-0.009688138,-0.000575687,0.002303602,-0.003528185,0.001027639,0.008951488,0.008071471,-0.001909749,-0.000254026,0.000667195,0.023580653,0.004450567,-0.008340236,-0.001486995,-0.00334908,-0.00149577,-0.005602249,-0.002680983,0.00048926,0.000464496,-0.001481237,-0.006153783,-0.004099672,-0.002060351,-0.006075974
0,-0.034978772,-0.000915388,0.003584216,-0.011216407,-0.00199421,0.008643413,0.00017483,0.00581883,0.000469019,0.013456184,-0.003918907,-0.004405324,0.025631563,0.006167394,0.002699512,-0.00082422,-0.000407634,0.000230335,-0.007004495,-0.005849674,0.006570454,-0.007376378,0.015849692,0.002107985,-0.005080116,0.004592531,0.014025316,-0.009884148,-0.001682124,0.001489209,0.000672145,0.005159743,-0.005136621,0.001344095,-0.000122232,0.0033657,0.003296605,0.002444182,0.006016406,-0.000660549,-0.013790122
0.003325917,-0.02913282,0.009581683,-0.013998883,-0.012641605,0.000363314,0.00649619,-0.012583017,-0.036501513,0.002740836,0.073170688,0.012497136,-0.025442425,-0.006581986,-0.011383513,0.00400206,-0.00079394,-0.003364219,-0.001036541,0.008156076,-0.005264811,0.001631813,-0.030478491,0.007441274,0.000323654,-0.000255187,0.00648872,-0.01091649,0.001032726,0.007582153,-0.000371749,0.015614451,-0.005795614,-0.004330484,-0.006375785,-0.004157044,0.002197824,0.007557126,0.01479199,0.001154153,-0.003140365,-0.008216728
-5.86E-05,0.003838146,-0.006919504,0.000849913,-0.007267064,0.009079354,0.001647947,0.000884932,0.000714909,0.000647538,-0.010556777,-0.002971404,-0.002270167,-0.000207094,0,0.004203521,0.010006303,0.011149709,-0.000576574,0.007980725,0.000934023,0.005091316,0.022994631,0.005241696,0.001455772,-0.005362611,0.010329641,0.009361246,-0.006533719,-0.004180618,-0.000743774,-0.002727713,0.006162541,-0.00267642,0.002026291,0.003192153,-0.001154138,-0.000326189,0.003523913,0.000104913,0.004310738,-0.004360609
0.00802426,0.003128246,0.011879408,-0.008611641,0.01303686,0.01565591,0.018508419,0.00530503,-0.033714368,0.008008041,-0.016853517,0.005616746,0.018202546,0.010095844,0.020372012,-0.002525915,0.01863042,0.008497741,0.00299959,0.005314582,0.007231621,0.012900231,0.018679662,-0.002014674,0.007236389,0.014120633,-0.001087727,0.008072155,0.012461081,0.014273726,-0.002232983,-0.014753393,-0.000827689,0.007715494,0.002696345,0.007343015,0.008088746,0.000326295,0.003192286,0.021272077,0.001816038,0.010073016
0.001118736,-0.00900901,0.005042155,0.007496473,-0.011836718,-0.006909982,0.010903166,0.004045745,-0.011679342,0.001178835,0.020598585,-0.002963702,0,0.011788763,-0.006944448,0.002966416,-0.010273462,0.004814914,-0.001265255,0.005178474,0.008415149,0.002467133,0.025556752,-0.002256278,0.000737585,0.003291213,0.001814741,-0.006190258,0.00820512,-0.014900688,-0.001864983,0.011609305,-0.002485124,-0.012150497,0.00201682,-0.003766171,0.002980333,0.005217629,0.002068389,-0.003385996,0.003460467,-0.009683524
-0.003645326,0.02412589,-0.0030326,0.000148363,-0.002855475,-0.003211424,0.003328871,-0.000175228,-0.012565538,-0.003353966,0.004944191,-0.00674523,-0.005586693,0.009726512,0.005244737,0.00050503,-0.00549309,0.000399333,-0.003570318,0.001288053,-0.000306359,0.000332499,9.91E-05,-0.004284594,-0.00028839,-0.041130473,0.008332864,0.027229347,-0.001695464,-0.027731087,0.001121154,-0.002993734,-0.00215905,-0.014827236,0.002012761,-0.000853723,0.001942733,-0.001297668,-0.00254046,0.006794999,-0.011002606,-0.010215836
-0.00404273,-0.03618982,-0.011641362,-0.004141973,-0.011593672,-0.006622498,-0.005706747,-0.02453128,-0.014543259,-0.004045334,-0.009772282,0.004949356,-0.019101122,-0.009080939,-0.009565171,0.000504666,-0.008174663,-0.009480045,-0.002080362,-0.000214469,-0.007275076,-0.001734727,0.008460005,-0.000717295,-0.003718804,-0.021578951,0.010347762,-0.020304818,-0.009171211,0.028522034,0,-0.006339168,-0.012483336,0.01009066,-0.004687009,-0.007933674,-0.006045347,0.002273791,0.00604909,-0.001329306,-0.00232462,0.003096267
-0.001969757,-0.010626973,-0.004483505,-0.006198729,0.013001704,-0.012972995,0.000267028,-0.006466612,0.00983867,-0.001725423,-0.000204245,-0.005612154,-0.002290859,0.002126465,0.01229147,-0.005477043,-0.001321164,-0.001813434,0.000231653,-0.013723614,0.002314162,-0.000935699,0.021398606,-0.015550143,-0.001608954,0.011296282,-0.006258892,0.0074101,0.021254742,0.025210101,0.001493028,0.006127738,-0.001685511,0.016423915,-0.001009056,-0.000368946,-0.005049299,-0.005023411,-0.003481103,0.002559883,-0.005658707,0.024107132
0.003937511,0.02685283,-0.000877888,0.006346888,0.00362718,0.002373148,0.004937202,0.014463881,0.00213116,0.004104699,0.00946227,-0.007256402,0.020665964,0.004496613,0.001734627,-0.001884018,-0.004976365,0.021598684,0.003821168,-0.003261143,0.00661901,0.000735954,-0.003882035,0.00874837,0.002223892,0.003989419,0.001288231,-0.06140963,0.008056387,-0.007377062,0.002981749,-0.004171504,0.001688357,-0.00333166,0.007407327,0.005169144,-0.001268797,-0.001628705,0.000317581,0.003574685,0.006862526,-0.004306043
0.006846541,0.010808868,0.017533816,0.016107964,0.017653586,0.022036042,0.016863689,0.004277291,-0.009570117,0.006956893,0.009440963,-0.001740257,0.012373393,0.004878714,0.002597352,-0.004791663,0.009252723,0.018474603,0.002653212,0.003926277,0.005352118,0.010963272,0.016329479,0.00879311,0.007750182,-0.012980158,0.002930786,0.009908683,0.016983024,0,0.000743221,-0.003686464,0.006573416,0.001002887,0.006350343,0.00722428,0.014551372,0.001141903,-0.003333322,0.011703715,0.008810695,-0.006631086
0.00196708,0.002069715,-0.007808745,0.013022582,-0.002253911,0.031361407,-0.021415491,0.019698362,-0.001993849,0.001994374,0.013026912,0.004648927,0.001111067,-0.00410427,-0.019861832,0.004814733,0.005637071,0.021631605,0.001150357,0.012058719,0.001368845,0.005289957,-0.009697346,0.009671646,0.002265681,0.003757554,0.005844113,-0.022060959,0.013752395,0.006606105,-0.001114004,0.002270526,0.005023447,-0.009183601,-0.000996321,0.00291753,0.000910698,0.008147319,0.00334447,-0.000804836,0.006838485,-0.002467094
0.0015049,-0.003442291,0.013432253,0.012003778,-0.002737934,-0.005528675,0.001334474,-0.006787372,0.012969017,0.001954955,-0.001055099,0.003354977,0.009988932,0.01522842,-0.005286326,-0.00529992,-0.000662601,0.009969636,0.001264092,0.003220186,0.002961972,0.001907551,0.01100836,0.014309341,0.004457573,0.006951711,-0.002905133,0.007205384,0.006782978,-0.00410166,0.001486995,-0.003607656,0.003998581,0.002527852,0.003989324,-0.000969743,0.005572536,0.002424437,0.001746108,0.005134394,0.008592535,-0.000581861
-0.003997651,-0.007253945,-0.002202776,-0.009738721,-0.006589338,-0.009381531,0.003064828,0.004205408,-0.012193265,-0.003405323,0.000660197,0.001844777,-0.004395535,-0.001782181,-0.001771501,0.006203972,-0.006127471,-0.012879606,-0.002180528,-0.002782025,-0.002271757,-0.006171215,-0.004019843,-0.003964047,-0.003708638,-0.00743487,-0.002131904,-0.004074998,-0.008341361,-0.042833644,-0.00111359,0.002778703,-0.003650795,-0.010085707,-0.001655608,-0.004610424,-0.002940385,-0.000322497,-0.000950779,-0.003505661,-0.006490973,-0.008296977
-0.009567116,-0.022964507,-0.011562244,-0.010661968,-0.012229691,-0.008768853,0.003720084,-0.009771459,0.000771486,-0.00978827,-0.006333404,-0.015421712,-0.005518863,-0.009621119,-0.009760379,-0.000507815,-0.011678627,-0.002380967,-0.00068134,-0.014806801,-0.002200973,-0.012088763,-0.014841459,-0.010066767,-0.008494743,-0.00160518,-0.013332877,0.014942088,-0.015852468,0.004302942,-0.004087717,0.001595487,-0.009993347,0,-0.006301899,-0.016455442,-0.014292231,0.002258084,-0.006502773,-0.004422492,-0.008248229,0.004256551
-0.010086316,-0.028133868,-0.017829966,-0.006533461,-0.020285437,-0.003538584,-0.011118478,-0.019911878,-0.035306809,-0.009669364,-0.013543895,0.008649798,-0.013318432,-0.004406558,-0.015232994,0.009579849,0.004562175,-0.007637236,-0.001386765,0.006098811,-0.012854582,-0.001604835,-0.012355194,0.002956158,-0.006706588,0.006162891,0.020967372,0.003971742,-0.014792924,0.007712095,-0.001119408,-0.00511407,-0.006392999,-0.014943191,-0.014018594,-0.010905978,-0.008860787,-0.001609248,0.002713932,-0.002221147,-0.010046065,-0.007892438
0.005343772,0.003297828,0.00882625,-0.005237418,0.000428471,0.012606518,0.003881701,0.007910842,0.003196421,0.005589722,-0.002019144,0.005678583,0.006749104,-0.000553267,-0.008189365,-0.001365843,0.018690974,0.002212649,0.003008634,0.003897036,0.019725749,0.003616632,-0.006009917,0.006838022,0.006170288,0.014647102,-0.009985165,-0.009428951,0.001001024,0.03656457,-0.001120662,0.000168544,0.002201156,0.014997533,0.009478606,0.003884241,0.00406367,0.006608594,0.00764213,0.009308987,0.005573051,0.011343719
0.00101302,-0.005113147,0.014671012,-0.011478433,0.006637131,0.014729093,-0.006933258,-0.003210812,-0.012426296,0.001118797,-0.005665022,-0.001037145,-0.002234656,0.003271068,-0.010091608,0.000575884,0.006080656,0.007007106,0.00149976,0.000862628,0.005440563,0.000533806,-0.004797654,-0.011124188,0.001797929,0.002362218,-0.004864242,-0.007987279,0.001333364,0,-0.002243839,0.00423158,0.005068429,-0.004755534,0.004694803,0.000249589,0.003700234,-0.000320215,0.001738046,0,-0.000992622,-0.003496087
0.012185637,0.017988236,0.019316203,0.006389039,0.011839878,0.010886488,0.011815107,0.004652741,0.025810556,0.012042067,0.001492231,0.00115354,0.010078418,0.008477139,0.02873031,-0.009928093,0.009367316,0.005337919,0.001382272,0.001723768,0.014880443,0.012139038,0.014825401,0.022143317,0.009134067,0.000261942,-0.005534575,0.016708598,0.004993329,0.010664489,0.003748142,0.009438677,0.010253849,0.019112753,0.013351226,0.01210389,0.011059868,0.003844241,-0.002996875,0.006616601,0.008031786,0.016079516
-0.003764437,-0.008654898,-0.0140002,-0.001193175,0.000770673,-0.003760705,-0.004909788,-0.006056287,0.003931437,-0.003348719,-0.009819829,-0.002650067,-0.001108711,0.001442394,-0.009909948,-0.000290607,0.002687772,-0.00682664,0,0.002043411,-0.004665354,-0.002569974,-0.015780075,-0.000463371,-0.003144067,-0.004188528,0.002168258,0.010836833,0.000662423,0.000811707,-0.001120244,-0.003506384,-0.001996725,-0.001172144,-0.002305649,-0.003821891,-0.005241491,0.00079785,-0.003480491,-0.00697152,0.001232224,0.002157978
-0.0009989,-0.017824647,0.00584452,-0.005887391,0.000279999,0.003431722,-0.024136509,-0.00483866,0.003132833,-0.001072307,-0.000752445,0.0027726,0.006659216,-0.002334366,0.001819859,0.00283471,-7.44E-05,-0.000477359,0.002415839,-0.006010442,0.000669669,-0.001519534,-0.031008281,-0.002781606,-0.001115079,0.000525846,7.22E-05,0.02742025,-0.012247565,0.004866214,-0.0011215,-0.001843223,-0.006001968,0.00201169,0.000330048,-0.001237826,0.000801771,-0.003188733,-0.000158796,0.002206445,-0.001722915,-0.008613324
0.001060913,-0.00518518,0.008529504,0.005468006,0.007909416,-0.001196985,0.002323018,-0.008103713,0.004528469,0.000930478,0.010198485,0.009101273,0.004410181,0.006919896,-0.003633106,0.006885533,0.00101273,0.009551086,0.002065511,-0.009718267,-0.002379247,0.00377151,0.019821226,0.006392291,0.002838625,0.002890063,0.007860921,0.01106529,0.023793535,-0.007263935,-0.003742458,-0.001175073,0.007547778,-0.00167311,-0.002310215,0.006319837,0.006752925,0.001439538,0.002699342,0.000900515,0.00254765,-0.001447912
0.007908983,0.03201783,0.002548232,0.006639134,0.019305541,0.009416183,0.012406295,0.029230149,0.028913372,0.007972307,0.001151864,-0.00079911,0.023051627,-0.027242137,0.042844135,-0.003527249,0.003154168,0.007757852,0.00229057,-0.013084654,0.028618361,0.010151663,-0.001639147,0.018708867,0.008619021,0.004715669,-0.01645792,0.019790134,-0.008183306,0.005691032,0.001502563,0.006386584,0.013983674,0.018434718,0.019517009,0.00886585,0.010686667,-0.000798615,-0.004275581,0.009298243,0.008771198,0.020011531
0.000118373,-0.008658021,0.013593165,0.000346518,-0.008516218,-0.011872469,-0.009022388,0.0007056,-0.021000085,0.000567309,-0.003404139,0.003542114,-0.009656682,-0.01341804,-0.008741201,0.004478873,-0.00120134,0.006383749,0.001028316,0.000994323,-0.008766915,0.008418152,0.000201037,0.005214814,0.000599197,-0.002346819,0.011567809,-0.00358646,0.002970302,0.00970088,0,0.004425502,-0.007716308,-0.007569421,-0.003569104,-0.002685206,0.006636618,0.003516601,0.007792635,-0.000693469,0.000893863,-0.015780424
0.003572362,0.01601169,0.017117804,0.004696367,-0.001168052,0.016477908,0.011006985,0.02979026,0.001388818,0.003403019,0.014209604,0.00455427,0.017334819,0.019628033,-0.014991284,-7.20E-05,0.010268219,0.011940363,0.001940419,0.006420491,0.003873921,0.006471187,0.01912895,0.001240608,0.00686992,0.008625382,-0.00899011,0.064482782,0.019085223,0.008006436,-0.001875404,0.002078261,0.004301859,0.013430541,0.003581888,-0.00048956,0.008939572,0.00350434,0.012466525,0.010804961,0.004384206,0.011122285
0.001107439,0.012894,0.001965467,0.012124097,0.006948231,-0.006416769,-0.014112946,0.004621657,-0.010325132,0.001165582,-0.004917223,0.003400129,0,0.002374703,-0.006266694,-0.000215756,-0.004269815,0.002949868,0.0030759,-0.008528167,0.006116262,-0.005400859,0.037046842,-0.007321467,0.00021917,-0.002332223,-0.001378897,-0.006579318,-0.008718068,0.010325664,0.001878927,0.006139036,0.001482646,0.000654436,0.003893665,-0.000979599,-0.002325831,-0.00158728,0.003273116,-0.001078695,0.004445897,-0.004571437
-0.000986334,-0.009900981,-0.002389419,-0.003702548,0.005123938,0.021583964,-0.000954339,-0.001874177,-0.004827169,-0.000670206,-0.009950594,0.005308973,0.01597442,0.020716773,-0.012612684,7.20E-05,-0.002199426,0.004136027,0.001817104,0.012958042,-0.001013199,-0.002068614,0.016863118,-0.001588535,6.26E-05,0.006233732,-0.008212407,0.037362474,0.031921808,0.001572288,0.001875477,-0.011708394,-0.001315999,0.003760576,-0.00420174,-0.004167045,-0.000111041,-0.001589865,0.004039033,0.001374395,0.000965701,0.002726838
0.004875537,0.019642809,0.001000863,0.004624362,-0.014273993,-0.004824504,0.011189892,0.009559551,0.000625868,0.00441361,-0.00075209,0.007865198,-0.013626797,0.017580235,0.007299275,0.00258956,0.003350746,0.009977076,-0.000523307,0.008270881,-0.004998407,0.00868044,0.035598547,0.006023383,0.004098968,0.004904507,0.001600072,0.027699389,0.011047932,0.003139714,0,0.00183547,0.003459065,-0.000325713,-0.000324541,0.002707679,0.007216641,0.005414051,0.000309473,0.00392154,0.003135547,-0.006869971
0.002753251,0.017162924,-0.002071253,-0.003224959,0.01758378,0.013707785,0.00647792,-0.002874534,-0.006254888,0.003053589,0.004994944,0.010367828,0.007438803,0.001164736,0,0.001004444,-0.003848287,0.009787938,-0.001479825,0.006234273,-0.000800952,0.010917759,0.014087029,-0.000677826,0.004384178,0.005651155,0.001319042,0.003836224,0.003122145,-0.01173706,0.003369539,0.001748844,0.004852618,0.00959242,0.001174802,0.004601114,0.005805887,0.00755259,0.006874584,0.007079913,0.001527858,0.007926269
0.003389181,0.008953103,0.016318367,0.003638399,0.006302059,-0.008740085,-0.00268183,0.007970145,0.005822152,0.00305847,-0.014978296,-0.009378743,-0.004219343,-0.000581727,0.011786069,0.003081943,-0.000436617,-0.001256509,0.000455978,-0.005652166,-0.000291468,0,-0.011279275,-0.002599951,0.001527817,-0.002043445,-0.001463771,0.033605377,0.009337044,0.005542335,-0.000532844,-0.010474745,0.002792397,0.010267305,-0.002281581,0.008226852,0.002858739,-0.004278811,-0.009289284,0.003992214,-0.002328361,0.005004211
-0.001263683,-0.004095503,0.000950641,-0.002113798,-0.00686877,0.007985352,0.001747815,-0.000841161,-0.002190226,-0.001121433,0.004216206,-0.001225187,0.003178044,-0.005141127,0.002688166,0.009431993,-0.004590414,0.000808811,0.000797687,0.00273285,0.002769755,-0.000190612,0.000300228,0.003286782,3.12E-05,-0.002815453,0.002858268,0.014383853,0.002158486,0.005511862,0,0.004032656,0.001146583,-0.000484024,0.002286798,-0.00401895,0.000328934,0.00127321,0.001406464,-0.001260763,0.002253343,-0.003841345
0.003715228,0.016792307,0.019840381,0.044466586,0.00501766,0.011387995,-0.000402486,0.002862434,-0.000783945,0.003684014,0.002821968,-0.000223058,-0.002112052,0.013016762,0.003574584,0.007857299,0.013418264,0.005118036,0.001480073,0.005341721,0.010611958,0.008196706,-0.001710706,-0.00497058,0.00532322,0.005133476,0.002411668,0.01338037,0.004000033,0.009397015,-0.001523264,8.36E-05,0.004417532,-0.000322774,0.005541098,0.002323324,0.007452874,0.0009538,0.001716603,-0.000679695,0.012204887,0.001571036
0.000833962,-0.041456023,-0.000379509,0.00055118,0.000404882,-0.005385085,-0.001074214,-0.00805906,0,0.000943909,0.000343192,0.003234849,-0.009523839,0.001491953,-0.004452293,-0.000351194,-0.005746883,0.004020009,-0.000454646,0.002710921,0.000719237,0.001827724,-0.010642481,0.000567618,-0.000247808,0.002042923,0.001093555,-0.001299479,-0.002451788,0.001551552,-0.004958015,0.000585701,-0.003746542,-0.004197552,-0.002593232,-0.000854032,-0.000108798,0.004446541,0.002959923,0.000291453,-7.93E-05,-0.003422195
-0.006392651,-0.004922707,0.005935158,-0.012252665,-0.00512539,0.001476623,-0.0094087,-0.007109083,-0.022595256,-0.006286431,-0.013584876,0.002779641,-0.011752081,-0.017731871,-0.00894458,0.002107799,-0.011021418,-0.0090755,-0.0006825,0.000756972,-0.003665417,-0.008618544,-0.017563581,-0.007829321,-0.00551322,-0.005096946,-0.003641126,-0.036432902,-0.015975437,-0.001549148,-0.001916414,-0.001588672,-0.003106557,-0.00315585,-0.002924916,-0.004639839,-0.005766569,-0.005217457,-0.000155241,-0.006003443,-0.006426041,-0.005866221
0.002680713,0.013427637,0.007306468,0.000514352,0.001084494,0.004095675,0.008005571,-0.003068499,0.030662921,0.002003134,0.005981781,0.003104465,0.005405399,0.00410937,0.007220229,0.001892933,-0.000238818,-0.004130394,0.000910592,0.005835358,0.005554337,0.000697982,0.000804212,0.005489497,0.002429337,0.001024652,-0.009793915,0.008753254,0.000624429,-0.006206355,-0.002688233,-0.004690186,0.007380625,0.00569513,0.003259455,-0.000613242,0.003173609,0.000953648,0.003883773,0.001967283,0.001437238,0.004317705
0.011576012,0.014295634,0.022816438,0.027150643,0.019298563,0.003099994,-0.001749932,0.009575898,-0.01090337,0.012346576,0.02468362,-0.017795901,0.012903231,0.02207064,0.068996456,0.007347817,0.021868193,0.004868783,0.004207423,-0.011065751,0.012123438,0.018516185,0.019284823,0.016264693,0.009351884,-0.005629465,0.011293105,0.028518212,0.007800312,0,0.003465543,0.000841512,-0.011722506,0.008993973,0.009746595,0.01890259,0.018762975,-0.007939051,-0.012534823,0.002650734,0.011880128,0.016050532
-0.008102862,-0.049501549,-0.009722061,-0.01213905,-0.013884298,-0.008295353,-0.007955809,-0.016598904,-0.021102354,-0.007968858,-0.011470965,-0.002588333,-0.022292924,-0.00529126,0.003352857,0.013268522,-0.005231343,-0.013100051,-0.001019184,0.007169949,-0.01319641,-0.012451753,-0.011855322,-0.005819722,-0.007572161,0.005146686,0.01540024,0.029633244,-0.02414857,0.028883675,0.001151216,-0.008827965,-0.016144973,-0.002971267,-0.010617805,-0.001927483,-0.011243199,-0.001600505,0.002037242,-0.00871441,-0.008510014,-0.008039525
0.002392187,-0.0119349,0.007968249,0.01488559,-0.000673804,-0.004592465,0.003941745,-0.006889435,-0.007078496,0.002304998,-0.005802089,-0.003272077,-0.00542898,0.018833603,0.014202166,0.010489502,0.026654062,-0.005182319,-0.001020224,0.000862943,-0.000795163,0.002584836,0.030469447,-0.007880258,0.003815016,0.001024026,-0.005678537,0.019254641,0.003807073,-0.001517485,-0.002299711,-0.002035826,-0.00435371,0.007781455,-0.000650369,0.000362113,0.002382495,0.002083961,0.000938396,0.006222873,0.00278155,0.007678097
-0.004170281,-0.003660339,-0.004703028,0.002091556,-0.013212743,-0.001153398,-0.003790891,-0.000867129,-0.015392096,-0.004320701,0.00034331,-0.007584379,0.009825358,0.002163647,-0.007413492,0.003935151,-0.001931645,-0.010327151,-0.000907714,-0.010130382,-0.017000575,-0.009117742,-0.015126662,-0.003063628,-0.002811808,0.003836372,-0.004915737,0.038800524,0.028445055,-0.002279615,0.003457555,-0.009264758,-0.001177243,-0.002628551,-0.006508302,-0.002051198,-0.000432182,-0.007678735,-0.001406244,-0.001963303,-0.001585048,-0.008184077
0.005646934,0.02277739,0.016086187,-0.007808657,0.008880921,-0.006928376,-0.012503303,0.021524012,0.012012483,0.005809313,-0.002059046,-0.007984429,0,0.010138007,-0.009128715,-0.007501525,0.007117757,0.008495743,0.000908539,0.002395187,0.00780092,0.015928292,0.025729432,0.011609341,0.005329582,0.003057308,-0.006610928,0.049204829,0.015672966,-0.035795907,0.002679927,-0.00343176,0.003535958,-0.016471787,0.006550938,0.003385377,0.010700454,0.003707835,-0.000469388,0.006491614,0.00301636,-0.015080306
0.007368582,0.003951195,0.021240916,0.004799272,-0.00250538,0.005980077,0.002752483,0.001869147,-0.008943091,0.007515633,-0.003920166,-0.001034879,0.001081143,0.014310946,-0.002512477,-0.005651653,0.010497921,-0.001098833,0.002609854,0.000543068,0.003651235,0.012492976,-0.010611348,0.018564371,0.006780595,-0.00128704,0.003510313,-0.021945012,0.005143782,-0.013428126,0.001909096,0.010330665,0.003691281,0.007369026,0.006182875,0.004217305,0.011335637,0.007067228,0.005479026,0.00429973,0.005302299,0.007655602
-0.004597552,-0.022540298,0.002260613,-0.009410596,-0.008010298,-0.005284011,-0.010293745,0.004749035,-0.020344536,-0.004558626,-0.001450022,0.007021169,-0.001079975,-0.00109943,-0.020151167,0.006026192,0.006458646,-0.004491713,0.000339507,0.008684281,-0.009967882,-0.004627049,-0.019692593,-0.004087009,-0.002877712,-0.005927853,0.008890886,-0.006627337,-0.013245106,-0.006405118,-0.000762213,-0.008350465,-0.004012037,-0.005652588,-0.007438531,-0.00707937,-0.002326315,-0.000638017,0.002646753,0.000291976,-0.005431789,-0.008887653
0.002889325,0.002562223,0.021364422,0.004322529,0.004721786,0.006972081,0.00901407,0.004220136,0.011555907,0.002706176,-0.005116791,0.003429065,-0.001081143,0.017655719,0.038560405,-0.007419483,0.007746941,0.006353584,0,0.010654393,0.008304429,0.012024343,0.02999552,0.010204052,0.006877357,-0.012185662,-0.00303382,0.097688993,-0.002745581,-0.016921841,0,-0.004296301,0.012923789,0.000334449,0.006842574,0.008217496,0.012506662,0.006543249,0.006055854,-0.003501944,0.003166021,0.009545846
0.001128415,0.00511142,-0.013503257,-0.011558244,-0.000953628,-0.006264442,0.014705898,0.032946689,-0.003808049,0.000692027,0.009174256,-0.00011405,0.005411354,-0.012843072,-0.007425726,-0.000891544,-0.006555463,-0.001829977,-0.00011313,-0.003833459,0.011661899,-0.007043106,-0.000678659,-0.000988162,-0.001524602,-0.000262353,0.005144186,0.024882822,0.003976784,0.006557371,0.000381397,0.002588957,-0.0041425,0.000167071,-0.001941699,0.000119896,-0.004710561,0.000317106,0.002932572,0.006052313,-0.000315573,-0.008595935
0.00312895,0.001816139,-0.004285542,-0.003969061,-0.007567381,0.001824828,0.019504094,0.002766476,0.01612102,0.003907029,-0.006060535,0.01344282,-0.010764353,0.009540748,-0.013300105,0.005834243,0.006018486,0.004950011,0.000226374,0.00887217,-0.014985596,0.006476251,0.001121984,0.006044625,0.002259834,-0.005775825,0.006631487,-0.036101992,0.012492378,-0.008143276,-0.001524934,-0.007746615,0.00682192,-0.007352887,-0.00551235,0.001557998,0.001156918,0.007132725,0.014004281,0.008635698,-0.002288851,-0.001589652
